Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
37936,858,9,21812,1,4,4,144,At Risk
37937,74,7,22381,4,4,4,444,Champions
37938,38,6,14120,4,3,3,433,Loyal Customers
37939,65,11,31924,4,4,4,444,Champions
37940,772,7,20725,1,4,4,144,At Risk
37941,19,6,19058,4,3,4,434,Loyal Customers
37942,953,4,13227,1,2,3,123,Lost Customers
37943,374,5,15666,1,3,3,133,At Risk
37944,37,4,12923,4,2,2,422,Regular Customers
37945,136,7,23832,3,4,4,344,Loyal Customers
37946,414,5,15747,1,3,3,133,At Risk
37947,140,3,10122,3,1,2,312,Regular Customers
37948,572,2,7156,1,1,1,111,Lost Customers
37949,119,5,13492,3,3,3,333,Loyal Customers
37950,81,3,8469,3,1,1,311,Regular Customers
37951,157,5,17245,3,3,3,333,Loyal Customers
37952,556,7,18888,1,4,4,144,At Risk
37953,42,6,12059,4,3,2,432,Loyal Customers
37954,1170,1,974,1,1,1,111,Lost Customers
37955,879,1,3591,1,1,1,111,Lost Customers
37956,375,5,13391,1,3,3,133,At Risk
37957,146,5,11378,3,3,2,332,Loyal Customers
37958,238,5,18710,2,3,4,234,At Risk
37959,28,5,9180,4,3,2,432,Loyal Customers
37960,83,10,26211,3,4,4,344,Loyal Customers
37961,71,5,11602,4,3,2,432,Loyal Customers
37962,291,4,12912,2,2,2,222,Regular Customers
37963,310,5,11278,2,3,2,232,At Risk
37964,44,6,20258,4,3,4,434,Loyal Customers
37965,209,7,21659,2,4,4,244,At Risk
37966,12,7,21288,4,4,4,444,Champions
37967,308,9,28091,2,4,4,244,At Risk
37968,168,7,25037,3,4,4,344,Loyal Customers
37969,16,8,25784,4,4,4,444,Champions
37970,378,5,15128,1,3,3,133,At Risk
37971,210,7,25446,2,4,4,244,At Risk
37972,1093,1,3307,1,1,1,111,Lost Customers
37973,39,6,21540,4,3,4,434,Loyal Customers
37974,294,1,2755,2,1,1,211,Regular Customers
37975,181,9,27131,3,4,4,344,Loyal Customers
37976,124,2,4460,3,1,1,311,Regular Customers
37977,170,4,13732,3,2,3,323,Potential Loyalists
37978,75,9,33644,4,4,4,444,Champions
37979,126,8,23088,3,4,4,344,Loyal Customers
37980,36,3,3616,4,1,1,411,Regular Customers
37981,340,6,21931,2,3,4,234,At Risk
37982,903,3,7517,1,1,1,111,Lost Customers
37983,341,3,6606,2,1,1,211,Regular Customers
37984,292,4,9759,2,2,2,222,Regular Customers
37985,50,5,13118,4,3,3,433,Loyal Customers
37986,378,3,8231,1,1,1,111,Lost Customers
37987,114,7,20108,3,4,4,344,Loyal Customers
37988,57,7,11172,4,4,2,442,Loyal Customers
37989,334,5,13702,2,3,3,233,At Risk
37990,147,4,8963,3,2,2,322,Regular Customers
37991,239,5,14334,2,3,3,233,At Risk
37992,59,6,14611,4,3,3,433,Loyal Customers
37993,205,2,4154,2,1,1,211,Regular Customers
37994,69,5,19619,4,3,4,434,Loyal Customers
37995,260,4,12002,2,2,2,222,Regular Customers
37996,111,3,7493,3,1,1,311,Regular Customers
37997,365,4,11117,2,2,2,222,Regular Customers
37998,369,9,17663,2,4,3,243,At Risk
37999,40,6,10349,4,3,2,432,Loyal Customers
38000,496,4,9177,1,2,2,122,Lost Customers
38001,195,3,1882,2,1,1,211,Regular Customers
38002,467,6,18227,1,3,4,134,At Risk
38003,122,4,13979,3,2,3,323,Potential Loyalists
38004,197,6,10809,2,3,2,232,At Risk
38005,64,10,33044,4,4,4,444,Champions
38006,445,3,9086,1,1,2,112,Lost Customers
38007,439,3,8314,1,1,1,111,Lost Customers
38008,336,5,8550,2,3,1,231,At Risk
38009,184,2,5657,3,1,1,311,Regular Customers
38010,11,5,9512,4,3,2,432,Loyal Customers
38011,86,4,12420,3,2,2,322,Regular Customers
38012,329,5,16838,2,3,3,233,At Risk
38013,176,6,7037,3,3,1,331,Loyal Customers
38014,490,5,10880,1,3,2,132,At Risk
38015,61,10,19596,4,4,4,444,Champions
38016,661,4,12010,1,2,2,122,Lost Customers
38017,286,6,20820,2,3,4,234,At Risk
38018,304,2,5780,2,1,1,211,Regular Customers
38019,138,3,5659,3,1,1,311,Regular Customers
38020,142,6,18343,3,3,4,334,Loyal Customers
38021,159,4,13099,3,2,3,323,Potential Loyalists
38022,360,4,8566,2,2,1,221,Regular Customers
38023,395,4,13575,1,2,3,123,Lost Customers
38024,247,7,15255,2,4,3,243,At Risk
38025,245,4,9267,2,2,2,222,Regular Customers
38026,404,5,16584,1,3,3,133,At Risk
38027,77,8,20656,4,4,4,444,Champions
38028,347,5,15045,2,3,3,233,At Risk
38029,323,2,5169,2,1,1,211,Regular Customers
38030,16,8,20890,4,4,4,444,Champions
38031,328,5,13642,2,3,3,233,At Risk
38032,28,6,12887,4,3,2,432,Loyal Customers
38033,6,6,19790,4,3,4,434,Loyal Customers
38034,298,4,13203,2,2,3,223,Regular Customers
38035,243,5,17440,2,3,3,233,At Risk
38036,94,3,9039,3,1,2,312,Regular Customers
38037,230,5,12217,2,3,2,232,At Risk
38038,123,4,6851,3,2,1,321,Regular Customers
38039,350,8,20284,2,4,4,244,At Risk
38040,206,4,9003,2,2,2,222,Regular Customers
38041,41,5,14245,4,3,3,433,Loyal Customers
38042,1,4,10816,4,2,2,422,Regular Customers
38043,318,4,8808,2,2,2,222,Regular Customers
38044,351,4,13965,2,2,3,223,Regular Customers
38045,72,4,12598,4,2,2,422,Regular Customers
38046,42,4,9507,4,2,2,422,Regular Customers
38047,75,3,5728,4,1,1,411,Regular Customers
38048,935,2,5375,1,1,1,111,Lost Customers
38049,97,3,7822,3,1,1,311,Regular Customers
38050,96,4,12129,3,2,2,322,Regular Customers
38051,119,2,6726,3,1,1,311,Regular Customers
38052,604,3,12672,1,1,2,112,Lost Customers
38053,1279,2,1883,1,1,1,111,Lost Customers
38054,106,5,19509,3,3,4,334,Loyal Customers
38055,189,5,12011,2,3,2,232,At Risk
38056,20,2,5523,4,1,1,411,Regular Customers
38057,425,3,7942,1,1,1,111,Lost Customers
38058,96,3,4087,3,1,1,311,Regular Customers
38059,365,8,23413,2,4,4,244,At Risk
38060,128,4,14837,3,2,3,323,Potential Loyalists
38061,157,9,28647,3,4,4,344,Loyal Customers
38062,805,2,5118,1,1,1,111,Lost Customers
38063,438,2,7536,1,1,1,111,Lost Customers
38064,555,6,16486,1,3,3,133,At Risk
38065,100,5,17045,3,3,3,333,Loyal Customers
38066,151,9,23172,3,4,4,344,Loyal Customers
38067,29,5,13794,4,3,3,433,Loyal Customers
38068,376,4,10247,1,2,2,122,Lost Customers
38069,771,1,2982,1,1,1,111,Lost Customers
38070,330,6,16280,2,3,3,233,At Risk
38071,35,1,4976,4,1,1,411,Regular Customers
38072,1193,1,1443,1,1,1,111,Lost Customers
38073,389,5,9407,1,3,2,132,At Risk
38074,4,10,22552,4,4,4,444,Champions
38075,58,6,6580,4,3,1,431,Loyal Customers
38076,147,9,21865,3,4,4,344,Loyal Customers
38077,91,2,6277,3,1,1,311,Regular Customers
38078,55,3,8787,4,1,2,412,Regular Customers
38079,64,6,18092,4,3,4,434,Loyal Customers
38080,253,4,12695,2,2,2,222,Regular Customers
38081,4,7,24816,4,4,4,444,Champions
38082,327,6,12495,2,3,2,232,At Risk
38083,396,5,10455,1,3,2,132,At Risk
38084,74,8,21655,4,4,4,444,Champions
38085,83,5,6014,3,3,1,331,Loyal Customers
38086,94,4,10110,3,2,2,322,Regular Customers
38087,248,2,3836,2,1,1,211,Regular Customers
38088,646,2,9056,1,1,2,112,Lost Customers
38089,115,6,11060,3,3,2,332,Loyal Customers
38090,21,6,17539,4,3,3,433,Loyal Customers
38091,325,6,16836,2,3,3,233,At Risk
38092,28,8,22124,4,4,4,444,Champions
38093,639,3,6541,1,1,1,111,Lost Customers
38094,79,4,7673,3,2,1,321,Regular Customers
38095,582,4,8602,1,2,1,121,Lost Customers
38096,264,4,13629,2,2,3,223,Regular Customers
38097,291,4,7654,2,2,1,221,Regular Customers
38098,12,7,17654,4,4,3,443,Loyal Customers
38099,144,3,4092,3,1,1,311,Regular Customers
38100,92,3,7908,3,1,1,311,Regular Customers
38101,121,3,6828,3,1,1,311,Regular Customers
38102,71,8,17433,4,4,3,443,Loyal Customers
38103,14,6,19872,4,3,4,434,Loyal Customers
38104,531,3,7589,1,1,1,111,Lost Customers
38105,302,6,14255,2,3,3,233,At Risk
38106,375,5,15139,1,3,3,133,At Risk
38107,147,7,15489,3,4,3,343,Loyal Customers
38108,145,7,20564,3,4,4,344,Loyal Customers
38109,179,3,5079,3,1,1,311,Regular Customers
38110,123,3,9635,3,1,2,312,Regular Customers
38111,9,6,9463,4,3,2,432,Loyal Customers
38112,220,6,16759,2,3,3,233,At Risk
38113,501,5,13673,1,3,3,133,At Risk
38114,113,7,21529,3,4,4,344,Loyal Customers
38115,38,8,24691,4,4,4,444,Champions
38116,55,4,12626,4,2,2,422,Regular Customers
38117,181,2,3733,3,1,1,311,Regular Customers
38118,784,5,15447,1,3,3,133,At Risk
38119,101,4,15552,3,2,3,323,Potential Loyalists
38120,741,5,9443,1,3,2,132,At Risk
38121,26,8,23432,4,4,4,444,Champions
38122,214,5,14089,2,3,3,233,At Risk
38123,78,7,15141,3,4,3,343,Loyal Customers
38124,122,4,13200,3,2,3,323,Potential Loyalists
38125,77,5,15058,4,3,3,433,Loyal Customers
38126,162,10,29502,3,4,4,344,Loyal Customers
38127,377,4,9551,1,2,2,122,Lost Customers
38128,58,6,21237,4,3,4,434,Loyal Customers
38129,0,3,5801,4,1,1,411,Regular Customers
38130,256,4,10540,2,2,2,222,Regular Customers
38131,141,6,16043,3,3,3,333,Loyal Customers
38132,131,6,13911,3,3,3,333,Loyal Customers
38133,315,8,23894,2,4,4,244,At Risk
38134,56,6,22564,4,3,4,434,Loyal Customers
38135,114,5,12171,3,3,2,332,Loyal Customers
38136,339,5,11736,2,3,2,232,At Risk
38137,54,9,31814,4,4,4,444,Champions
38138,719,5,20328,1,3,4,134,At Risk
38139,193,5,13353,2,3,3,233,At Risk
38140,162,5,13541,3,3,3,333,Loyal Customers
38141,965,2,5105,1,1,1,111,Lost Customers
38142,28,4,8051,4,2,1,421,Regular Customers
38143,121,6,9061,3,3,2,332,Loyal Customers
38144,244,8,16731,2,4,3,243,At Risk
38145,45,7,21647,4,4,4,444,Champions
38146,820,3,6730,1,1,1,111,Lost Customers
38147,12,5,19602,4,3,4,434,Loyal Customers
38148,98,5,11323,3,3,2,332,Loyal Customers
38149,493,4,14504,1,2,3,123,Lost Customers
38150,127,4,16630,3,2,3,323,Potential Loyalists
38151,88,6,11907,3,3,2,332,Loyal Customers
38152,254,5,11906,2,3,2,232,At Risk
38153,71,9,27322,4,4,4,444,Champions
38154,21,6,10567,4,3,2,432,Loyal Customers
38155,235,3,6767,2,1,1,211,Regular Customers
38156,52,4,12863,4,2,2,422,Regular Customers
38157,60,6,19267,4,3,4,434,Loyal Customers
38158,109,3,6290,3,1,1,311,Regular Customers
38159,187,5,15493,2,3,3,233,At Risk
38160,157,3,13752,3,1,3,313,Potential Loyalists
38161,265,2,5646,2,1,1,211,Regular Customers
38162,64,5,14122,4,3,3,433,Loyal Customers
38163,95,10,29802,3,4,4,344,Loyal Customers
38164,63,4,11071,4,2,2,422,Regular Customers
38165,34,10,35600,4,4,4,444,Champions
38166,9,5,12819,4,3,2,432,Loyal Customers
38167,752,6,14198,1,3,3,133,At Risk
38168,177,7,24028,3,4,4,344,Loyal Customers
38169,504,2,8068,1,1,1,111,Lost Customers
38170,210,4,13346,2,2,3,223,Regular Customers
38171,94,5,13851,3,3,3,333,Loyal Customers
38172,884,2,1332,1,1,1,111,Lost Customers
38173,343,4,12182,2,2,2,222,Regular Customers
38174,427,2,5108,1,1,1,111,Lost Customers
38175,137,4,10988,3,2,2,322,Regular Customers
38176,128,3,11122,3,1,2,312,Regular Customers
38177,620,5,6402,1,3,1,131,At Risk
38178,577,2,6373,1,1,1,111,Lost Customers
38180,859,2,6596,1,1,1,111,Lost Customers
38181,376,4,10968,1,2,2,122,Lost Customers
38182,79,5,6462,3,3,1,331,Loyal Customers
38183,303,5,10567,2,3,2,232,At Risk
38184,505,4,14803,1,2,3,123,Lost Customers
38185,24,7,25202,4,4,4,444,Champions
38186,228,7,16001,2,4,3,243,At Risk
38187,254,3,10937,2,1,2,212,Regular Customers
38188,119,5,8634,3,3,1,331,Loyal Customers
38189,204,6,17474,2,3,3,233,At Risk
38190,51,9,28061,4,4,4,444,Champions
38191,127,7,26397,3,4,4,344,Loyal Customers
38192,37,12,27706,4,4,4,444,Champions
38193,575,2,5180,1,1,1,111,Lost Customers
38194,93,3,8316,3,1,1,311,Regular Customers
38195,284,4,10785,2,2,2,222,Regular Customers
38196,141,8,20553,3,4,4,344,Loyal Customers
38197,339,4,14384,2,2,3,223,Regular Customers
38198,222,3,14526,2,1,3,213,Regular Customers
38199,85,7,25473,3,4,4,344,Loyal Customers
38200,59,6,18548,4,3,4,434,Loyal Customers
38201,70,10,27996,4,4,4,444,Champions
38202,79,11,21416,3,4,4,344,Loyal Customers
38203,261,5,14415,2,3,3,233,At Risk
38204,187,5,15736,2,3,3,233,At Risk
38205,143,7,23440,3,4,4,344,Loyal Customers
38206,56,4,14622,4,2,3,423,Potential Loyalists
38207,193,3,9312,2,1,2,212,Regular Customers
38208,477,3,5200,1,1,1,111,Lost Customers
38209,976,1,386,1,1,1,111,Lost Customers
38210,62,4,8734,4,2,2,422,Regular Customers
38211,163,3,5493,3,1,1,311,Regular Customers
38212,301,7,8476,2,4,1,241,At Risk
38213,53,6,14368,4,3,3,433,Loyal Customers
38214,116,6,15295,3,3,3,333,Loyal Customers
38215,91,5,8866,3,3,2,332,Loyal Customers
38216,108,3,2937,3,1,1,311,Regular Customers
38217,133,6,23411,3,3,4,334,Loyal Customers
38218,8,3,8259,4,1,1,411,Regular Customers
38219,297,2,5678,2,1,1,211,Regular Customers
38220,368,3,10391,2,1,2,212,Regular Customers
38221,432,4,15915,1,2,3,123,Lost Customers
38222,135,8,28481,3,4,4,344,Loyal Customers
38223,155,5,11839,3,3,2,332,Loyal Customers
38224,178,5,14007,3,3,3,333,Loyal Customers
38225,22,3,7667,4,1,1,411,Regular Customers
38226,611,2,5084,1,1,1,111,Lost Customers
38227,34,7,16200,4,4,3,443,Loyal Customers
38228,245,8,22466,2,4,4,244,At Risk
38229,436,2,4508,1,1,1,111,Lost Customers
38230,116,2,4080,3,1,1,311,Regular Customers
38231,627,4,8173,1,2,1,121,Lost Customers
38232,93,6,14173,3,3,3,333,Loyal Customers
38233,300,5,18096,2,3,4,234,At Risk
38234,139,4,8316,3,2,1,321,Regular Customers
38235,8,8,29783,4,4,4,444,Champions
38236,234,6,14138,2,3,3,233,At Risk
38237,123,5,12347,3,3,2,332,Loyal Customers
38238,733,3,10600,1,1,2,112,Lost Customers
38239,42,3,5815,4,1,1,411,Regular Customers
38240,138,6,13570,3,3,3,333,Loyal Customers
38241,610,1,4700,1,1,1,111,Lost Customers
38242,158,5,14421,3,3,3,333,Loyal Customers
38243,57,12,32690,4,4,4,444,Champions
38244,413,4,12292,1,2,2,122,Lost Customers
38245,568,3,10879,1,1,2,112,Lost Customers
38246,483,3,6831,1,1,1,111,Lost Customers
38247,143,6,13992,3,3,3,333,Loyal Customers
38248,434,5,14566,1,3,3,133,At Risk
38249,254,9,23938,2,4,4,244,At Risk
38250,142,4,13064,3,2,3,323,Potential Loyalists
38251,497,3,7021,1,1,1,111,Lost Customers
38252,412,4,12447,1,2,2,122,Lost Customers
38253,691,3,4369,1,1,1,111,Lost Customers
38254,4,2,8125,4,1,1,411,Regular Customers
38255,107,6,21160,3,3,4,334,Loyal Customers
38256,316,5,7338,2,3,1,231,At Risk
38257,43,6,14916,4,3,3,433,Loyal Customers
38258,277,3,13113,2,1,3,213,Regular Customers
38259,104,5,19671,3,3,4,334,Loyal Customers
38260,105,5,13888,3,3,3,333,Loyal Customers
38261,172,4,9316,3,2,2,322,Regular Customers
38262,105,8,21572,3,4,4,344,Loyal Customers
38263,510,3,7243,1,1,1,111,Lost Customers
38264,173,5,15732,3,3,3,333,Loyal Customers
38265,644,5,16575,1,3,3,133,At Risk
38266,1100,1,2105,1,1,1,111,Lost Customers
38267,281,7,26926,2,4,4,244,At Risk
38268,186,3,8457,3,1,1,311,Regular Customers
38269,42,6,17643,4,3,3,433,Loyal Customers
38270,626,2,8057,1,1,1,111,Lost Customers
38271,1035,2,2888,1,1,1,111,Lost Customers
38272,45,5,9924,4,3,2,432,Loyal Customers
38273,68,6,17554,4,3,3,433,Loyal Customers
38274,902,4,10447,1,2,2,122,Lost Customers
38275,255,3,5493,2,1,1,211,Regular Customers
38276,419,6,18693,1,3,4,134,At Risk
38277,227,6,18132,2,3,4,234,At Risk
38278,9,10,26472,4,4,4,444,Champions
38279,111,5,11852,3,3,2,332,Loyal Customers
38280,59,6,18505,4,3,4,434,Loyal Customers
38281,121,3,5784,3,1,1,311,Regular Customers
38282,708,1,1959,1,1,1,111,Lost Customers
38283,612,3,10826,1,1,2,112,Lost Customers
38284,226,6,14862,2,3,3,233,At Risk
38285,168,4,10073,3,2,2,322,Regular Customers
38286,778,3,6695,1,1,1,111,Lost Customers
38287,9,5,11505,4,3,2,432,Loyal Customers
38288,465,2,3514,1,1,1,111,Lost Customers
38289,17,4,12351,4,2,2,422,Regular Customers
38290,239,4,9184,2,2,2,222,Regular Customers
38291,86,8,20657,3,4,4,344,Loyal Customers
38292,126,6,14081,3,3,3,333,Loyal Customers
38293,407,5,10218,1,3,2,132,At Risk
38294,51,6,16893,4,3,3,433,Loyal Customers
38295,18,7,17563,4,4,3,443,Loyal Customers
38296,594,3,10193,1,1,2,112,Lost Customers
38297,109,7,22187,3,4,4,344,Loyal Customers
38298,158,4,10466,3,2,2,322,Regular Customers
38299,269,3,7823,2,1,1,211,Regular Customers
38300,634,1,2770,1,1,1,111,Lost Customers
38301,174,7,22074,3,4,4,344,Loyal Customers
38302,1251,1,4266,1,1,1,111,Lost Customers
38303,6,12,37751,4,4,4,444,Champions
38304,73,11,28113,4,4,4,444,Champions
38305,280,6,19207,2,3,4,234,At Risk
38306,213,7,27291,2,4,4,244,At Risk
38307,705,2,8879,1,1,2,112,Lost Customers
38308,898,3,5841,1,1,1,111,Lost Customers
38309,358,4,11909,2,2,2,222,Regular Customers
38310,768,7,20809,1,4,4,144,At Risk
38311,246,3,8557,2,1,1,211,Regular Customers
38312,274,3,12170,2,1,2,212,Regular Customers
38313,165,4,9021,3,2,2,322,Regular Customers
38314,257,4,7983,2,2,1,221,Regular Customers
38315,427,3,3901,1,1,1,111,Lost Customers
38316,30,3,3758,4,1,1,411,Regular Customers
38317,191,7,14448,2,4,3,243,At Risk
38318,321,4,13329,2,2,3,223,Regular Customers
38319,82,9,17372,3,4,3,343,Loyal Customers
38320,568,5,6473,1,3,1,131,At Risk
38321,349,3,7289,2,1,1,211,Regular Customers
38322,343,2,4421,2,1,1,211,Regular Customers
38323,372,6,16909,1,3,3,133,At Risk
38324,283,9,25406,2,4,4,244,At Risk
38325,576,6,17415,1,3,3,133,At Risk
38326,763,4,13092,1,2,3,123,Lost Customers
38327,519,5,17622,1,3,3,133,At Risk
38328,650,3,6851,1,1,1,111,Lost Customers
38329,86,6,18785,3,3,4,334,Loyal Customers
38330,23,6,14099,4,3,3,433,Loyal Customers
38331,271,5,12423,2,3,2,232,At Risk
38332,198,3,7593,2,1,1,211,Regular Customers
38333,817,2,5167,1,1,1,111,Lost Customers
38334,12,2,1509,4,1,1,411,Regular Customers
38335,662,2,8111,1,1,1,111,Lost Customers
38336,308,5,15680,2,3,3,233,At Risk
38337,369,5,9327,2,3,2,232,At Risk
38338,423,4,17567,1,2,3,123,Lost Customers
38339,192,10,32891,2,4,4,244,At Risk
38340,158,6,21383,3,3,4,334,Loyal Customers
38341,89,7,20679,3,4,4,344,Loyal Customers
38342,83,7,15909,3,4,3,343,Loyal Customers
38343,236,5,10105,2,3,2,232,At Risk
38344,126,2,5712,3,1,1,311,Regular Customers
38345,374,4,7627,1,2,1,121,Lost Customers
38346,187,4,10140,2,2,2,222,Regular Customers
38347,316,6,9922,2,3,2,232,At Risk
38348,819,2,8195,1,1,1,111,Lost Customers
38349,240,4,12998,2,2,2,222,Regular Customers
38350,399,9,18539,1,4,4,144,At Risk
38351,665,3,10564,1,1,2,112,Lost Customers
38352,365,2,6182,2,1,1,211,Regular Customers
38353,737,1,3504,1,1,1,111,Lost Customers
38354,26,6,17070,4,3,3,433,Loyal Customers
38355,110,5,17183,3,3,3,333,Loyal Customers
38356,63,3,12631,4,1,2,412,Regular Customers
38357,608,6,18035,1,3,4,134,At Risk
38358,76,4,12160,4,2,2,422,Regular Customers
38359,377,1,4610,1,1,1,111,Lost Customers
38360,4,5,13004,4,3,2,432,Loyal Customers
38361,116,4,15482,3,2,3,323,Potential Loyalists
38362,148,5,10993,3,3,2,332,Loyal Customers
38363,74,6,15204,4,3,3,433,Loyal Customers
38364,419,2,4397,1,1,1,111,Lost Customers
38365,137,5,17501,3,3,3,333,Loyal Customers
38366,323,3,8645,2,1,1,211,Regular Customers
38367,340,6,19215,2,3,4,234,At Risk
38368,161,5,17436,3,3,3,333,Loyal Customers
38369,989,4,8257,1,2,1,121,Lost Customers
38370,441,7,23057,1,4,4,144,At Risk
38371,86,5,9683,3,3,2,332,Loyal Customers
38372,1269,1,375,1,1,1,111,Lost Customers
38373,129,6,17089,3,3,3,333,Loyal Customers
38374,64,8,21695,4,4,4,444,Champions
38375,532,3,5028,1,1,1,111,Lost Customers
38376,525,4,12026,1,2,2,122,Lost Customers
38377,51,4,4221,4,2,1,421,Regular Customers
38378,41,4,11832,4,2,2,422,Regular Customers
38379,0,7,21270,4,4,4,444,Champions
38380,101,4,9842,3,2,2,322,Regular Customers
38381,217,6,10614,2,3,2,232,At Risk
38382,237,4,4800,2,2,1,221,Regular Customers
38383,5,6,13255,4,3,3,433,Loyal Customers
38384,233,3,7534,2,1,1,211,Regular Customers
38385,158,6,18708,3,3,4,334,Loyal Customers
38386,368,4,13939,2,2,3,223,Regular Customers
38387,67,9,29245,4,4,4,444,Champions
38388,510,3,12578,1,1,2,112,Lost Customers
38389,1018,3,10361,1,1,2,112,Lost Customers
38390,199,4,15388,2,2,3,223,Regular Customers
38391,92,5,15318,3,3,3,333,Loyal Customers
38392,605,7,23297,1,4,4,144,At Risk
38393,118,9,24317,3,4,4,344,Loyal Customers
38394,661,5,14053,1,3,3,133,At Risk
38395,221,5,12762,2,3,2,232,At Risk
38396,102,5,15467,3,3,3,333,Loyal Customers
38397,358,3,10420,2,1,2,212,Regular Customers
38400,94,4,7946,3,2,1,321,Regular Customers
38401,121,7,20408,3,4,4,344,Loyal Customers
38402,48,6,10993,4,3,2,432,Loyal Customers
38403,160,4,8079,3,2,1,321,Regular Customers
38404,5,5,17633,4,3,3,433,Loyal Customers
38405,108,3,9538,3,1,2,312,Regular Customers
38406,52,3,9649,4,1,2,412,Regular Customers
38407,198,7,15305,2,4,3,243,At Risk
38408,205,4,14270,2,2,3,223,Regular Customers
38409,725,4,8517,1,2,1,121,Lost Customers
38410,207,5,8813,2,3,2,232,At Risk
38411,229,4,7430,2,2,1,221,Regular Customers
38412,107,9,21813,3,4,4,344,Loyal Customers
38413,14,4,14639,4,2,3,423,Potential Loyalists
38414,98,7,13865,3,4,3,343,Loyal Customers
38415,150,9,21016,3,4,4,344,Loyal Customers
38416,2,6,17334,4,3,3,433,Loyal Customers
38417,208,6,11784,2,3,2,232,At Risk
38418,792,3,10949,1,1,2,112,Lost Customers
38419,486,6,12296,1,3,2,132,At Risk
38420,466,5,10175,1,3,2,132,At Risk
38421,17,4,6519,4,2,1,421,Regular Customers
38422,83,4,10618,3,2,2,322,Regular Customers
38423,454,5,19133,1,3,4,134,At Risk
38424,37,5,6744,4,3,1,431,Loyal Customers
38425,411,6,17254,1,3,3,133,At Risk
38426,150,5,4592,3,3,1,331,Loyal Customers
38427,550,7,17643,1,4,3,143,At Risk
38428,1150,1,2032,1,1,1,111,Lost Customers
38429,293,4,10764,2,2,2,222,Regular Customers
38430,82,6,15033,3,3,3,333,Loyal Customers
38431,193,3,12427,2,1,2,212,Regular Customers
38432,378,2,5583,1,1,1,111,Lost Customers
38433,372,4,11694,1,2,2,122,Lost Customers
38434,353,3,11640,2,1,2,212,Regular Customers
38435,167,4,13041,3,2,3,323,Potential Loyalists
38436,37,6,17206,4,3,3,433,Loyal Customers
38437,225,6,19061,2,3,4,234,At Risk
38438,118,8,22643,3,4,4,344,Loyal Customers
38439,200,7,18333,2,4,4,244,At Risk
38440,161,5,15221,3,3,3,333,Loyal Customers
38441,759,1,4528,1,1,1,111,Lost Customers
38442,46,3,11396,4,1,2,412,Regular Customers
38443,116,4,10378,3,2,2,322,Regular Customers
38444,546,6,12569,1,3,2,132,At Risk
38445,99,7,19351,3,4,4,344,Loyal Customers
38446,87,6,21559,3,3,4,334,Loyal Customers
38447,25,7,26486,4,4,4,444,Champions
38448,37,6,19533,4,3,4,434,Loyal Customers
38449,159,4,11466,3,2,2,322,Regular Customers
38450,263,5,14145,2,3,3,233,At Risk
38451,171,4,6285,3,2,1,321,Regular Customers
38452,220,5,18318,2,3,4,234,At Risk
38453,182,7,12303,3,4,2,342,Loyal Customers
38454,323,6,20690,2,3,4,234,At Risk
38455,518,3,5576,1,1,1,111,Lost Customers
38456,197,4,7655,2,2,1,221,Regular Customers
38457,46,9,19913,4,4,4,444,Champions
38458,86,6,10433,3,3,2,332,Loyal Customers
38459,291,9,19622,2,4,4,244,At Risk
38460,88,7,14901,3,4,3,343,Loyal Customers
38461,462,3,7802,1,1,1,111,Lost Customers
38462,298,6,16164,2,3,3,233,At Risk
38463,750,3,11713,1,1,2,112,Lost Customers
38464,176,3,4426,3,1,1,311,Regular Customers
38465,138,5,15261,3,3,3,333,Loyal Customers
38466,982,1,1760,1,1,1,111,Lost Customers
38467,762,1,3953,1,1,1,111,Lost Customers
38468,42,9,27124,4,4,4,444,Champions
38469,202,5,12952,2,3,2,232,At Risk
38470,12,7,21266,4,4,4,444,Champions
38471,224,5,11844,2,3,2,232,At Risk
38472,141,4,12544,3,2,2,322,Regular Customers
38473,322,5,15469,2,3,3,233,At Risk
38474,100,9,22977,3,4,4,344,Loyal Customers
38475,578,5,20845,1,3,4,134,At Risk
38476,252,6,19925,2,3,4,234,At Risk
38477,122,4,10441,3,2,2,322,Regular Customers
38478,54,1,525,4,1,1,411,Regular Customers
38479,103,6,22183,3,3,4,334,Loyal Customers
38480,166,6,15219,3,3,3,333,Loyal Customers
38481,55,2,6123,4,1,1,411,Regular Customers
38482,721,2,4590,1,1,1,111,Lost Customers
38483,14,8,13358,4,4,3,443,Loyal Customers
38484,417,3,9479,1,1,2,112,Lost Customers
38485,320,6,11041,2,3,2,232,At Risk
38486,346,2,6938,2,1,1,211,Regular Customers
38487,50,7,20502,4,4,4,444,Champions
38488,200,5,16356,2,3,3,233,At Risk
38489,280,4,8913,2,2,2,222,Regular Customers
38490,453,5,10924,1,3,2,132,At Risk
38491,798,4,7086,1,2,1,121,Lost Customers
38492,244,4,10908,2,2,2,222,Regular Customers
38493,162,7,20980,3,4,4,344,Loyal Customers
38494,922,2,6521,1,1,1,111,Lost Customers
38495,62,3,6650,4,1,1,411,Regular Customers
38496,182,4,12097,3,2,2,322,Regular Customers
38497,43,4,8350,4,2,1,421,Regular Customers
38498,13,5,17359,4,3,3,433,Loyal Customers
38499,4,7,19233,4,4,4,444,Champions
38500,169,5,14045,3,3,3,333,Loyal Customers
38501,176,2,4047,3,1,1,311,Regular Customers
38502,53,3,5307,4,1,1,411,Regular Customers
38503,29,9,30111,4,4,4,444,Champions
